ID_HerramientasQS,NumeroSerie,NumeroReparacion,Tipo,Fabricante,Modelo,Ejecución,Estado
1193,200442,200442,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1194,200443,200443,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1195,200444,200444,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1196,200445,200445,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1197,200446,200446,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
1198,200447,200447,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1199,200448,200448,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
12,09060382,09060382,Destornillador EC,AMT,ECR326Q3DWR300DWA300AZ350,husillo / Spindel,en el servicio / im Betrieb
120,09060945,100044,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1200,200449,200449,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1201,200450,200450,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1202,200451,200451,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1203,200452,200452,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1204,200453,200453,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1205,200454,200454,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
1206,200455,200455,Destornilladores (general),Desoutter,EAB60-370-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1207,200456,200456,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1208,200457,200457,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1209,200458,200458,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
121,09060946,100156,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1210,200459,200459,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1211,200460,200460,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1212,200461,200461,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1213,200462,200462,Destornilladores (general),Desoutter,ELS12-600-P,Standard,en mantenimiento / Wartung/Rep
1214,200463,200463,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1215,200464,200464,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1216,200465,200465,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1217,200466,200466,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1218,200467,200467,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1219,200468,200468,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,perdido / vermisst
122,09060947,100071,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1220,200469,200469,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1221,200470,200470,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1222,200471,200471,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1223,200472,200472,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,Baja por Dañado / Geschädigt
1224,200473,200473,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1225,200474,200474,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1226,200475,200475,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1227,200476,200476,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1228,200477,200477,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1229,200478,200478,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
123,09060948,100119,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1230,200479,200479,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1231,200480,200480,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1232,200481,200481,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1233,200482,200482,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1234,200483,200483,Destornilladores (general),Desoutter,ELS8-800-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1235,200484,200484,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1236,200485,200485,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1237,200486,200486,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1238,200487,200487,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1239,200488,200488,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
124,09060949,100029,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
1240,200489,200489,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1241,200490,200490,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1242,200491,200491,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1243,200492,200492,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1244,200493,200493,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1245,200494,200494,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1246,200495,200495,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1247,200496,200496,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1248,200497,200497,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1249,200498,200498,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
125,09060950,100061,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
1250,200499,200499,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1251,200500,200500,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1252,200501,200501,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1253,200502,200502,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1254,200503,200503,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1255,200504,200504,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1256,200505,200505,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1257,200506,200506,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1258,200507,200507,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1259,200508,200508,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
126,09060951,100437,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1260,200509,200509,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1261,200510,200510,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1262,200511,200511,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1263,200512,200512,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
1264,200513,200513,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1265,200514,200514,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1266,200515,200515,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1267,200516,200516,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1268,200517,200517,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,perdido / vermisst
1269,200518,200518,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
127,09060952,100162,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1270,200519,200519,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1271,200520,200520,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1272,200521,200521,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1273,200522,200522,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1274,200523,200523,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,perdido / vermisst
1275,200524,200524,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1276,200525,200525,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1277,200526,200526,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1278,200527,200527,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
1279,200528,200528,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
128,09060953,100107,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
1280,200529,200529,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1281,200530,200530,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1282,200531,200531,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1283,200532,200532,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1284,200533,200533,Destornilladores (general),Desoutter,ELS2.5-1550-P,Standard,en el servicio / im Betrieb
1285,200534,200534,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1286,200535,200535,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,perdido / vermisst
1287,200536,200536,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1288,200537,200537,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,perdido / vermisst
1289,200538,200538,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
129,09060954,100094,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
1290,200539,200539,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1291,200540,200540,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
1292,200541,200541,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1293,200542,200542,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1294,200543,200543,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1295,200544,200544,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
1296,200545,200545,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
1297,200546,200546,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
1298,200547,200547,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
1299,200548,200548,Destornilladores (general),Desoutter,ELS2.5-1550-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
